State_Region,State_Region_Mya,SR_Pcode,District,District_Mya,D_Pcode,Township,Township_Mya,TS_Pcode,Place,Postcode,Remark
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Kangyi,#N/A,#N/A,Naungcho,06313,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Thonesel,#N/A,#N/A,Naungcho,06314,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Kyaukme,ကျောက်မဲ,MMR015012,Kyaukme,06321,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Maingngwet,#N/A,#N/A,Kyaukme,06322,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Naungpain,#N/A,#N/A,Kyaukme,06323,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Mainglone,#N/A,#N/A,Naungcho,06324,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Maingtin,#N/A,#N/A,Kyaukme,06325,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Namhsan,နမ့်ဆန်,MMR015016,Nantsan(Ma),06331,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Hsipaw,သီပေါ,MMR015014,Thipaw,06341,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Nantlan,#N/A,#N/A,Thipal,06342,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Sinkyawt,#N/A,#N/A,Thipal,06343,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Bawtwin,#N/A,#N/A,Nantmatu,06351,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Namtu,နမ္မတူ,MMR015015,Nantmatu,06352,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Lashio,လားရှိုးခရိုင်,MMR015D001,Hseni,သိန်းနီ,MMR015002,Theinni,06361,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Muse,မူဆယ်ခရိုင်,MMR015D002,Tamoehnye,#N/A,#N/A,Kutkai,06371,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Muse,မူဆယ်ခရိုင်,MMR015D002,Kutkai,ကွတ်ခိုင်,MMR015011,Kutkai,06372,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Muse,မူဆယ်ခရိုင်,MMR015D002,Nantphatka,#N/A,#N/A,Kutkai,06373,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Muse,မူဆယ်ခရိုင်,MMR015D002,Kaungkhar,#N/A,#N/A,Kutkai,06374,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kunlong,ကွမ်းလုံခရိုင်,MMR015D004,Kunlong,ကွမ်းလုံ,MMR015020,Kunlong,06381,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kunlong,ကွမ်းလုံခရိုင်,MMR015D004,Hopang,ဟိုပန်,MMR015021,Hopan,06391,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kunlong,ကွမ်းလုံခရိုင်,MMR015D004,Nam Tit,နမ့် တစ်,MMR015301,Hopan,06392,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kunlong,ကွမ်းလုံခရိုင်,MMR015D004,Panlone,#N/A,#N/A,Hopan,06393,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Muse,မူဆယ်ခရိုင်,MMR015D002,Muse,မူဆယ်,MMR015009,Muse,06401,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Muse,မူဆယ်ခရိုင်,MMR015D002,Kyugoke,#N/A,#N/A,Muse,06402,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Muse,မူဆယ်ခရိုင်,MMR015D002,Manheiro,#N/A,#N/A,Muse,06403,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Muse,မူဆယ်ခရိုင်,MMR015D002,Monekoe,#N/A,#N/A,Muse,06404,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Muse,မူဆယ်ခရိုင်,MMR015D002,Namhkan,နမ့်ခမ်း,MMR015010,Nankham,06411,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Muse,မူဆယ်ခရိုင်,MMR015D002,Monewee,#N/A,#N/A,Nankham,06412,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Lashio,လားရှိုးခရိုင်,MMR015D001,Mongyai,မိုင်းရယ်,MMR015003,Mineyel,06421,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Lashio,လားရှိုးခရိုင်,MMR015D001,Tangyan,တန့်ယန်း,MMR015004,Tantyan,06431,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Moemate,#N/A,#N/A,Moemate,06441,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Mabain,#N/A,#N/A,Mabain,06451,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Kengtung,ကျိုင်းတုံခရိုင်,MMR016D001,Metman,#N/A,#N/A,Minepyin,06461,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Kengtung,ကျိုင်းတုံခရိုင်,MMR016D001,Mongkhet,မိုင်းခတ်,MMR016002,Minekhat,06471,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Laukkaing,လောက်ကိုင်ခရိုင်,MMR015D005,Laukkaing,လောက်ကိုင်,MMR015022,Laukkaing,06481,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Laukkaing,လောက်ကိုင်ခရိုင်,MMR015D005,Chinshwehaw Sub-township (Kokang SAZ),ချင်းရွှေဟော်မြို့နယ်ခွဲ (အထူးဒေသ ၁),MMR015203,Chinshwehaw,06482,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Lashio,လားရှိုးခရိုင်,MMR015D001,Pansan,#N/A,#N/A,Pansan,06491,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Lashio,လားရှိုးခရိုင်,MMR015D001,Panwine,#N/A,#N/A,Panwinedaytha,06501,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Lashio,လားရှိုးခရိုင်,MMR015D001,Wyainkaung,#N/A,#N/A,Narfant,06511,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Lashio,လားရှိုးခရိုင်,MMR015D001,Minemaw,#N/A,#N/A,Minemaw,06521,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Laukkaing,လောက်ကိုင်ခရိုင်,MMR015D005,Konkyan,ကုန်းကြမ်း,MMR015023,Khonegyan,06531,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Manton,မန်တုန်,MMR015019,Manton,06541,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Sittwe,စစ်တွေ,MMR012001,Sittwe,07011,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Sittwe,စစ်တွေ,MMR012001,Sittwe Cantoment,07012,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Sittwe,စစ်တွေ,MMR012001,Rupa,07013,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Sittwe,စစ်တွေ,MMR012001,Mingan,07014,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Sittwe,စစ်တွေ,MMR012001,Thatkaypyin,07015,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Maungdaw,မောင်တော,MMR012009,Maungdaw,07021,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Maungdaw,မောင်တော,MMR012009,Ngakhuya,07022,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Maungdaw,မောင်တော,MMR012009,Ahlaethankyaw,07023,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Maungdaw,မောင်တော,MMR012009,Aungthapyay,07024,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Maungdaw,မောင်တော,MMR012009,Yemyettaung,07025,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Maungdaw,မောင်တော,MMR012009,Kyaukpantu,07026,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Maungdaw,မောင်တော,MMR012009,Minkhamaung,07027,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Maungdaw,မောင်တော,MMR012009,Mingalarnyunt,07028,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Maungdaw,မောင်တော,MMR012009,Mingalargyi,07029,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Buthidaung,ဘူးသီးတောင်,MMR012010,Buthidaung,07031,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Rathedaung,ရသေ့တောင်,MMR012008,Zaydipyin,07032,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Buthidaung,ဘူးသီးတောင်,MMR012010,Ponnyolate,07033,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Buthidaung,ဘူးသီးတောင်,MMR012010,Kahtila,07034,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Buthidaung,ဘူးသီးတောင်,MMR012010,Kyauksating,07035,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Buthidaung,ဘူးသီးတောင်,MMR012010,Tharaphe,07036,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Buthidaung,ဘူးသီးတောင်,MMR012010,Nyaungchaung,07037,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Rathedaung,ရသေ့တောင်,MMR012008,Rathedaung,07041,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Rathedaung,ရသေ့တောင်,MMR012008,Ahngumaw,07042,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Ponnagyun,ပုဏ္ဏားကျွန်း,MMR012002,Ponnagyun,07051,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Ponnagyun,ပုဏ္ဏားကျွန်း,MMR012002,Yotayoke,07052,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Ponnagyun,ပုဏ္ဏားကျွန်း,MMR012002,Thetat,07053,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Ponnagyun,ပုဏ္ဏားကျွန်း,MMR012002,Poesheepyin,07054,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Kyauktaw,ကျောက်တော်,MMR012004,Kyauktaw,07061,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Kyauktaw,ကျောက်တော်,MMR012004,Apaukwa,07062,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Kyauktaw,ကျောက်တော်,MMR012004,Kansouth,07063,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Thandwe,သံတွဲခရိုင်,MMR012D004,Paletwa,ပလက်ဝ,MMR004009,Paletwa,07071,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Pauktaw,ပေါက်တော,MMR012007,Pauktaw,07081,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Minbya,မင်းပြား,MMR012005,Minbya,07091,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Mrauk-U,မြောက်ဦး,MMR012003,Myaungbwe,07092,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Panmyaung,#N/A,#N/A,Panmyaung,07093,No Pcode data
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Minbya,မင်းပြား,MMR012005,Kanni,07094,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Mrauk-U,မြောက်ဦး,MMR012003,Mrauk-U,07101,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Mrauk-U,မြောက်ဦး,MMR012003,Tainnyo,07102,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Sittwe,စစ်တွေခရိုင်,MMR012D001,Myebon,မြေပုံ,MMR012006,Myepon,07111,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Kyaukpyu,ကျောက်ဖြူခရိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,07121,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Kyaukpyu,ကျောက်ဖြူခရိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Sanae',07122,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Kyaukpyu,ကျောက်ဖြူခရိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Zinchaung,07123,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Kyaukpyu,ကျောက်ဖြူခရိုင်,MMR012D003,Ramree,ရမ်းဗြဲ,MMR012013,Ramree,07131,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Kyaukpyu,ကျောက်ဖြူခရိုင်,MMR012D003,Ramree,ရမ်းဗြဲ,MMR012013,Kyauknimaw,07132,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Kyaukpyu,ကျောက်ဖြူခရိုင်,MMR012D003,Munaung,မာန်အောင်,MMR012012,Mamaung,07141,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Kyaukpyu,ကျောက်ဖြူခရိုင်,MMR012D003,Munaung,မာန်အောင်,MMR012012,Thitpon,07142,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Kyaukpyu,ကျောက်ဖြူခရိုင်,MMR012D003,Ann,အမ်း,MMR012014,Ann,07151,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Kyaukpyu,ကျောက်ဖြူခရိုင်,MMR012D003,Ann,အမ်း,MMR012014,Tattaung,07152,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Thandwe,သံတွဲခရိုင်,MMR012D004,Toungup,တောင်ကုတ်,MMR012016,Toungup,07161,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Thandwe,သံတွဲခရိုင်,MMR012D004,Toungup,တောင်ကုတ်,MMR012016,Maei,07162,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Thandwe,သံတွဲခရိုင်,MMR012D004,Toungup,တောင်ကုတ်,MMR012016,Ywama,07163,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Thandwe,သံတွဲခရိုင်,MMR012D004,Toungup,တောင်ကုတ်,MMR012016,Lamu,07164,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Thandwe,သံတွဲခရိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,07171,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Thandwe,သံတွဲခရိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Ngapali,07172,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Thandwe,သံတွဲခရိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Kinmaw,07173,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Thandwe,သံတွဲခရိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Pazunphay,07174,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Thandwe,သံတွဲခရိုင်,MMR012D004,Gwa,ဂွ,MMR012017,Gwa,07181,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Thandwe,သံတွဲခရိုင်,MMR012D004,Gwa,ဂွ,MMR012017,Kyeintali,07182,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Thandwe,သံတွဲခရိုင်,MMR012D004,Gwa,ဂွ,MMR012017,Sattwar,07183,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Thandwe,သံတွဲခရိုင်,MMR012D004,Gwa,ဂွ,MMR012017,Kanthaya,07184,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Maungdaw,မောင်တော,MMR012009,Taungpyowae',07191,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Maungdaw,မောင်တော,MMR012009,Kyainchaung,07192,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Maungdaw,မောင်တော,MMR012009,Tamanthar,07193,
Rakhine,ရခိုင်ပြည်နယ်,MMR012,Maungdaw,မောင်တောခရိုင်,MMR012D002,Maungdaw,မောင်တော,MMR012009,Kintaung,07194,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Bago,ပဲခူး,MMR007001,Bago,08011,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Bago,ပဲခူး,MMR007001,Pyinpongyi,08012,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Bago,ပဲခူး,MMR007001,Phayagyi,08013,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Bago,ပဲခူး,MMR007001,Kyauktan,08014,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Bago,ပဲခူး,MMR007001,Htongyi,08015,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Bago,ပဲခူး,MMR007001,Inntakaw,08016,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Bago,ပဲခူး,MMR007001,Oakthamyothit,08017,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Bago,ပဲခူး,MMR007001,Bago Collage,08018,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Bago,ပဲခူး,MMR007001,Thayaaye,08019,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Kyauktaga,ကျောက်တံခါး,MMR007006,Kyauktaga,08021,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Kyauktaga,ကျောက်တံခါး,MMR007006,Tawkyweinn,08022,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Kyauktaga,ကျောက်တံခါး,MMR007006,Penwegone,08023,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Kyauktaga,ကျောက်တံခါး,MMR007006,Phado,08024,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Kyauktaga,ကျောက်တံခါး,MMR007006,Thahtaygone,08025,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Nyaunglebin,ညောင်လေးပင်,MMR007005,Nyaunglebin,08031,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Nyaunglebin,ညောင်လေးပင်,MMR007005,Painzalote,08032,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Shwegyin,ရွှေကျင်,MMR007008,Madauk,08033,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Nyaunglebin,ညောင်လေးပင်,MMR007005,Pyuntansar,08034,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Kyaukkyi,ကျောက်ကြီး,MMR007011,Kyaukkyi,08041,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Kyaukkyi,ကျောက်ကြီး,MMR007011,Natthankwin,08042,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Shwegyin,ရွှေကျင်,MMR007008,Shwekyin,08051,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Daik-U,ဒိုက်ဦး,MMR007007,Daik-U,08061,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Daik-U,ဒိုက်ဦး,MMR007007,Phaungdawthi,08062,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Bago,ပဲခူး,MMR007001,Katoke,08063,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Daik-U,ဒိုက်ဦး,MMR007007,Ayethukha,08064,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Waw,ဝေါ,MMR007004,Waw,08071,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Waw,ဝေါ,MMR007004,Nyaungkharshe,08072,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Waw,ဝေါ,MMR007004,Thuyethamain,08073,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Waw,ဝေါ,MMR007004,Myitkyo,08074,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Thanatpin,သနပ်ပင်,MMR007002,Thanatpin,08081,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Thanatpin,သနပ်ပင်,MMR007002,Minywa,08082,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Thanatpin,သနပ်ပင်,MMR007002,Kamasae',08083,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Bago,ပဲခူး,MMR007001,Tarwayedagar,08084,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Thanatpin,သနပ်ပင်,MMR007002,Kyungyi,08085,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Thanatpin,သနပ်ပင်,MMR007002,Kalarchaunggyi,08086,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Kawa,ကဝ,MMR007003,Kawa,08091,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Thanatpin,သနပ်ပင်,MMR007002,Yitkangyi,08092,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Kawa,ကဝ,MMR007003,Ohnnhe,08093,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Kawa,ကဝ,MMR007003,Thatgala,08094,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Taungoo,တောင်ငူ,MMR007009,Taungoo,08101,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Taungoo,တောင်ငူ,MMR007009,Kyaetaw,08103,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Taungoo,တောင်ငူ,MMR007009,Kaytumadi,08104,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Taungoo,တောင်ငူ,MMR007009,TaungooUniversity,08105,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Yedashe,ရေတာရှည်,MMR007010,Yedashe,08111,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Yedashe,ရေတာရှည်,MMR007010,Yeni,08112,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Yedashe,ရေတာရှည်,MMR007010,Myohla,08113,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Yedashe,ရေတာရှည်,MMR007010,Thagaya,08114,
